District,Season,CropCategory,Crop,Year,Extent,Production
Mannar,Yala,Pulses,Black Gram,2011,14.0,20.0
Mannar,Yala,Pulses,Black Gram,2012,12.0,9.0
Mannar,Yala,Pulses,Black Gram,2013,120.0,90.0
Mannar,Yala,Pulses,Black Gram,2014,4.0,4.0
Mannar,Yala,Pulses,Black Gram,2015,0.0,0.0
Mannar,Yala,Pulses,Black Gram,2016,243.0,287.0
Mannar,Yala,Pulses,Black Gram,2017,223.0,274.0
Mannar,Yala,Pulses,Black Gram,2018,212.0,251.0
Mannar,Yala,Pulses,Black Gram,2019,193.0,229.0
Mannar,Yala,Pulses,Black Gram,2020,87.7,103.5
Mannar,Yala,Pulses,Black Gram,2021,265.0,160.3
Mannar,Yala,Pulses,Black Gram,2022,146.0,107.9
Mannar,Yala,Pulses,Black Gram,2023,122.0,88.1
Mannar,Yala,Pulses,Black Gram,2024,122.0,88.1
Mannar,Yala,Pulses,Black Gram,2025,127.4,92.1
Mannar,Maha,Other Perennial,Bread Fruit,2001,1.0,4.0
Mannar,Maha,Other Perennial,Bread Fruit,2002,59.4,4.0
Mannar,Maha,Other Perennial,Bread Fruit,2003,59.4,0.0
Mannar,Maha,Other Perennial,Bread Fruit,2004,1345.0,0.0
Mannar,Maha,Other Perennial,Bread Fruit,2005,0.0,4.0
Mannar,Maha,Other Perennial,Bread Fruit,2006,92.0,4.0
Mannar,Maha,Other Perennial,Bread Fruit,2007,132.0,6.6
Mannar,Maha,Other Perennial,Bread Fruit,2008,26.8,7.0
Mannar,Yala,Other Perennial,Bread Fruit,2001,0.0,76.9
Mannar,Yala,Other Perennial,Bread Fruit,2002,2.55,76.9
Mannar,Yala,Other Perennial,Bread Fruit,2003,2.55,76.9
Mannar,Yala,Other Perennial,Bread Fruit,2004,274.0,0.0
Mannar,Yala,Other Perennial,Bread Fruit,2005,0.0,76.9
Mannar,Yala,Other Perennial,Bread Fruit,2006,2.0,127.0
Mannar,Yala,Other Perennial,Bread Fruit,2007,3.1,269.0
Mannar,Yala,Other Perennial,Bread Fruit,2008,6.6,26.8
Mannar,Maha,Up Country Vegetable,Cabbage,2001,8.0,84.0
Mannar,Maha,Up Country Vegetable,Cabbage,2002,2.0,24.0
Mannar,Maha,Up Country Vegetable,Cabbage,2003,1.0,12.0
Mannar,Maha,Up Country Vegetable,Cabbage,2004,3.0,38.0
Mannar,Maha,Up Country Vegetable,Cabbage,2005,2.0,20.0
Mannar,Maha,Up Country Vegetable,Cabbage,2006,5.0,53.0
Mannar,Maha,Up Country Vegetable,Cabbage,2007,3.0,30.0
Mannar,Maha,Up Country Vegetable,Cabbage,2008,1.0,6.0
Mannar,Maha,Up Country Vegetable,Cabbage,2009,3.0,36.8
Mannar,Maha,Up Country Vegetable,Cabbage,2010,4.0,100.0
Mannar,Maha,Up Country Vegetable,Cabbage,2011,26.0,210.0
Mannar,Maha,Up Country Vegetable,Cabbage,2012,9.0,211.0
Mannar,Maha,Up Country Vegetable,Cabbage,2013,32.0,614.0
Mannar,Maha,Up Country Vegetable,Cabbage,2014,38.0,719.0
Mannar,Maha,Up Country Vegetable,Cabbage,2015,26.0,167.0
Mannar,Maha,Up Country Vegetable,Cabbage,2016,7.0,97.0
Mannar,Maha,Up Country Vegetable,Cabbage,2017,4.0,48.0
Mannar,Maha,Up Country Vegetable,Cabbage,2018,2.0,18.0
Mannar,Maha,Up Country Vegetable,Cabbage,2019,2.0,27.0
Mannar,Maha,Up Country Vegetable,Cabbage,2020,1.0,1.0
Mannar,Maha,Up Country Vegetable,Cabbage,2021,0.5,7.8
Mannar,Maha,Up Country Vegetable,Cabbage,2022,0.4,6.1
Mannar,Maha,Up Country Vegetable,Cabbage,2023,2.5,36.8
Mannar,Maha,Up Country Vegetable,Cabbage,2024,4.0,6.1
Mannar,Maha,Up Country Vegetable,Cabbage,2025,2.5,36.8
Mannar,Yala,Up Country Vegetable,Cabbage,2001,0.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2002,4.0,36.0
Mannar,Yala,Up Country Vegetable,Cabbage,2003,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2004,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2005,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2006,1.0,3.0
Mannar,Yala,Up Country Vegetable,Cabbage,2007,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2008,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2009,1.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2010,4.0,50.0
Mannar,Yala,Up Country Vegetable,Cabbage,2011,14.0,311.0
Mannar,Yala,Up Country Vegetable,Cabbage,2012,15.0,292.0
Mannar,Yala,Up Country Vegetable,Cabbage,2013,23.0,434.0
Mannar,Yala,Up Country Vegetable,Cabbage,2014,16.0,336.0
Mannar,Yala,Up Country Vegetable,Cabbage,2015,0.0,7.0
Mannar,Yala,Up Country Vegetable,Cabbage,2016,2.0,20.0
Mannar,Yala,Up Country Vegetable,Cabbage,2017,0.0,0.0
Mannar,Yala,Up Country Vegetable,Cabbage,2018,2.0,20.0
Mannar,Yala,Up Country Vegetable,Cabbage,2019,1.0,3.0
Mannar,Yala,Up Country Vegetable,Cabbage,2020,0.4,3.0
Mannar,Yala,Up Country Vegetable,Cabbage,2021,3.6,72.9
Mannar,Yala,Up Country Vegetable,Cabbage,2022,0.3,6.1
Mannar,Yala,Up Country Vegetable,Cabbage,2023,0.3,5.7
Mannar,Yala,Up Country Vegetable,Cabbage,2024,0.3,5.7
Mannar,Yala,Up Country Vegetable,Cabbage,2025,0.3,5.8
Mannar,Maha,Up Country Vegetable,Capsicum,2001,16.0,71.0
Mannar,Maha,Up Country Vegetable,Capsicum,2002,13.0,58.0
Mannar,Maha,Up Country Vegetable,Capsicum,2003,11.0,51.0
Mannar,Maha,Up Country Vegetable,Capsicum,2004,11.0,42.0
Mannar,Maha,Up Country Vegetable,Capsicum,2005,9.0,36.0
Mannar,Maha,Up Country Vegetable,Capsicum,2006,13.0,52.0
Mannar,Maha,Up Country Vegetable,Capsicum,2007,11.0,43.0
Mannar,Maha,Up Country Vegetable,Capsicum,2008,6.0,26.0
Mannar,Maha,Up Country Vegetable,Capsicum,2009,6.0,50.0
Mannar,Maha,Up Country Vegetable,Capsicum,2010,12.0,92.0
Mannar,Maha,Up Country Vegetable,Capsicum,2011,20.0,154.0
Mannar,Maha,Up Country Vegetable,Capsicum,2012,37.0,294.0
Mannar,Maha,Up Country Vegetable,Capsicum,2013,42.0,382.0
Mannar,Maha,Up Country Vegetable,Capsicum,2014,52.0,472.0
Mannar,Maha,Up Country Vegetable,Capsicum,2015,39.0,402.0
Mannar,Maha,Up Country Vegetable,Capsicum,2016,45.0,797.0
Mannar,Maha,Up Country Vegetable,Capsicum,2017,26.0,229.0
Mannar,Maha,Up Country Vegetable,Capsicum,2018,42.0,382.0
Mannar,Maha,Up Country Vegetable,Capsicum,2019,45.0,517.0
Mannar,Maha,Up Country Vegetable,Capsicum,2020,40.0,221.0
Mannar,Maha,Up Country Vegetable,Capsicum,2021,43.9,396.1
Mannar,Maha,Up Country Vegetable,Capsicum,2022,28.2,198.0
Mannar,Maha,Up Country Vegetable,Capsicum,2023,27.9,195.3
Mannar,Maha,Up Country Vegetable,Capsicum,2024,30.4,31.2
Mannar,Maha,Up Country Vegetable,Capsicum,2025,27.9,195.3
Mannar,Yala,Up Country Vegetable,Capsicum,2001,2.0,19.0
Mannar,Yala,Up Country Vegetable,Capsicum,2002,12.0,93.0
Mannar,Yala,Up Country Vegetable,Capsicum,2003,7.0,54.0
Mannar,Yala,Up Country Vegetable,Capsicum,2004,4.0,13.0
Mannar,Yala,Up Country Vegetable,Capsicum,2005,6.0,21.0
Mannar,Yala,Up Country Vegetable,Capsicum,2006,6.0,21.0
Mannar,Yala,Up Country Vegetable,Capsicum,2007,4.0,14.0
Mannar,Yala,Up Country Vegetable,Capsicum,2008,5.0,38.0
Mannar,Yala,Up Country Vegetable,Capsicum,2009,16.2,112.25
Mannar,Yala,Up Country Vegetable,Capsicum,2010,13.0,80.0
Mannar,Yala,Up Country Vegetable,Capsicum,2011,29.0,212.0
Mannar,Yala,Up Country Vegetable,Capsicum,2012,15.0,114.0
Mannar,Yala,Up Country Vegetable,Capsicum,2013,23.0,176.0
Mannar,Yala,Up Country Vegetable,Capsicum,2014,32.0,384.0
Mannar,Yala,Up Country Vegetable,Capsicum,2015,43.0,378.0
Mannar,Yala,Up Country Vegetable,Capsicum,2016,25.0,220.0
Mannar,Yala,Up Country Vegetable,Capsicum,2017,23.0,67.0
Mannar,Yala,Up Country Vegetable,Capsicum,2018,29.0,272.0
Mannar,Yala,Up Country Vegetable,Capsicum,2019,23.0,233.0
Mannar,Yala,Up Country Vegetable,Capsicum,2020,26.1,239.2
Mannar,Yala,Up Country Vegetable,Capsicum,2021,24.4,230.6
Mannar,Yala,Up Country Vegetable,Capsicum,2022,18.4,129.7
Mannar,Yala,Up Country Vegetable,Capsicum,2023,15.7,110.5
Mannar,Yala,Up Country Vegetable,Capsicum,2024,15.7,110.5
Mannar,Yala,Up Country Vegetable,Capsicum,2025,16.7,117.4
Mannar,Maha,Minor Export,Cardamoms,2001,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2002,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2003,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2004,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2005,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2006,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2007,0.0,0.0
Mannar,Maha,Minor Export,Cardamoms,2008,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2001,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2002,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2003,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2004,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2005,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2006,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2007,0.0,0.0
Mannar,Yala,Minor Export,Cardamoms,2008,0.0,0.0
Mannar,Maha,Up Country Vegetable,Carrot,2001,6.0,16.0
Mannar,Maha,Up Country Vegetable,Carrot,2002,1.0,2.0
Mannar,Maha,Up Country Vegetable,Carrot,2003,1.0,8.0
Mannar,Maha,Up Country Vegetable,Carrot,2004,3.0,34.0
Mannar,Maha,Up Country Vegetable,Carrot,2005,1.0,10.0
Mannar,Maha,Up Country Vegetable,Carrot,2006,1.0,11.0
Mannar,Maha,Up Country Vegetable,Carrot,2007,1.0,8.0
Mannar,Maha,Up Country Vegetable,Carrot,2008,1.0,8.0
Mannar,Maha,Up Country Vegetable,Carrot,2009,1.0,8.0
Mannar,Maha,Up Country Vegetable,Carrot,2010,0.0,0.0
Mannar,Maha,Up Country Vegetable,Carrot,2011,2.0,23.0
Mannar,Maha,Up Country Vegetable,Carrot,2012,2.0,26.0
Mannar,Maha,Up Country Vegetable,Carrot,2013,6.0,72.0
Mannar,Maha,Up Country Vegetable,Carrot,2014,4.0,48.0
Mannar,Maha,Up Country Vegetable,Carrot,2015,1.0,10.0
Mannar,Maha,Up Country Vegetable,Carrot,2016,4.0,97.0
Mannar,Maha,Up Country Vegetable,Carrot,2017,1.0,3.0
Mannar,Maha,Up Country Vegetable,Carrot,2018,1.0,2.0
Mannar,Maha,Up Country Vegetable,Carrot,2019,1.0,4.0
Mannar,Maha,Up Country Vegetable,Carrot,2020,0.0,0.0
Mannar,Maha,Up Country Vegetable,Carrot,2021,0.3,3.1
Mannar,Maha,Up Country Vegetable,Carrot,2022,0.1,0.4
Mannar,Maha,Up Country Vegetable,Carrot,2023,0.1,0.5
Mannar,Maha,Up Country Vegetable,Carrot,2024,1.0,8.0
Mannar,Maha,Up Country Vegetable,Carrot,2025,0.1,0.5
Mannar,Yala,Up Country Vegetable,Carrot,2001,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2002,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2003,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2004,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2005,0.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2006,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2007,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2008,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2009,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2010,1.0,10.0
Mannar,Yala,Up Country Vegetable,Carrot,2011,6.0,74.0
Mannar,Yala,Up Country Vegetable,Carrot,2012,6.0,51.0
Mannar,Yala,Up Country Vegetable,Carrot,2013,6.0,58.0
Mannar,Yala,Up Country Vegetable,Carrot,2014,6.0,57.0
Mannar,Yala,Up Country Vegetable,Carrot,2015,1.0,3.0
Mannar,Yala,Up Country Vegetable,Carrot,2016,0.0,0.0
Mannar,Yala,Up Country Vegetable,Carrot,2017,0.0,0.0
Mannar,Yala,Up Country Vegetable,Carrot,2018,1.0,12.0
Mannar,Yala,Up Country Vegetable,Carrot,2019,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2020,0.0,0.0
Mannar,Yala,Up Country Vegetable,Carrot,2021,0.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2022,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2023,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2024,1.0,11.0
Mannar,Yala,Up Country Vegetable,Carrot,2025,1.0,11.0
Mannar,Maha,Minor Export,Cashew,2001,10.0,123.0
Mannar,Maha,Minor Export,Cashew,2002,22.0,204.0
Mannar,Maha,Minor Export,Cashew,2003,40.0,0.0
Mannar,Maha,Minor Export,Cashew,2004,40.0,43.0
Mannar,Maha,Minor Export,Cashew,2005,7.0,51.0
Mannar,Maha,Minor Export,Cashew,2006,4750.0,737.0
Mannar,Maha,Minor Export,Cashew,2007,33517.0,1053.3
Mannar,Maha,Minor Export,Cashew,2008,97440.0,1208.8
Mannar,Yala,Minor Export,Cashew,2001,62.0,15.0
Mannar,Yala,Minor Export,Cashew,2002,203.0,25.0
Mannar,Yala,Minor Export,Cashew,2003,110.0,52.0
Mannar,Yala,Minor Export,Cashew,2004,26.0,0.0
Mannar,Yala,Minor Export,Cashew,2005,52.0,592.0
Mannar,Yala,Minor Export,Cashew,2006,76.0,62660.0
Mannar,Yala,Minor Export,Cashew,2007,745.2,36500.0
Mannar,Yala,Minor Export,Cashew,2008,1053.3,97440.0
Mannar,Maha,Roots and Tubers,Cassava,2001,144.0,1533.0
Mannar,Maha,Roots and Tubers,Cassava,2002,66.0,701.0
Mannar,Maha,Roots and Tubers,Cassava,2003,49.0,530.0
Mannar,Maha,Roots and Tubers,Cassava,2004,40.0,560.0
Mannar,Maha,Roots and Tubers,Cassava,2005,35.0,300.0
Mannar,Maha,Roots and Tubers,Cassava,2006,38.0,344.0
Mannar,Maha,Roots and Tubers,Cassava,2007,19.0,167.0
Mannar,Maha,Roots and Tubers,Cassava,2008,15.0,161.0
Mannar,Maha,Roots and Tubers,Cassava,2009,17.0,236.0
Mannar,Maha,Roots and Tubers,Cassava,2010,26.0,673.0
Mannar,Maha,Roots and Tubers,Cassava,2011,45.0,826.0
Mannar,Maha,Roots and Tubers,Cassava,2012,71.0,1790.0
Mannar,Maha,Roots and Tubers,Cassava,2013,161.0,2898.0
Mannar,Maha,Roots and Tubers,Cassava,2014,229.0,4110.0
Mannar,Maha,Roots and Tubers,Cassava,2015,144.0,805.0
Mannar,Maha,Roots and Tubers,Cassava,2016,69.0,1550.0
Mannar,Maha,Roots and Tubers,Cassava,2017,59.0,1310.0
Mannar,Maha,Roots and Tubers,Cassava,2018,61.0,1326.0
Mannar,Maha,Roots and Tubers,Cassava,2019,79.0,1198.0
Mannar,Maha,Roots and Tubers,Cassava,2020,69.0,829.0
Mannar,Maha,Roots and Tubers,Cassava,2021,59.6,1071.5
Mannar,Maha,Roots and Tubers,Cassava,2022,49.9,601.6
Mannar,Maha,Roots and Tubers,Cassava,2023,51.7,620.4
Mannar,Maha,Roots and Tubers,Cassava,2024,103.7,72.8
Mannar,Maha,Roots and Tubers,Cassava,2025,51.7,620.4
Mannar,Yala,Roots and Tubers,Cassava,2001,25.0,403.0
Mannar,Yala,Roots and Tubers,Cassava,2002,37.0,614.0
Mannar,Yala,Roots and Tubers,Cassava,2003,25.0,412.0
Mannar,Yala,Roots and Tubers,Cassava,2004,27.0,270.0
Mannar,Yala,Roots and Tubers,Cassava,2005,25.0,256.0
Mannar,Yala,Roots and Tubers,Cassava,2006,16.0,164.0
Mannar,Yala,Roots and Tubers,Cassava,2007,10.0,101.0
Mannar,Yala,Roots and Tubers,Cassava,2008,10.0,106.0
Mannar,Yala,Roots and Tubers,Cassava,2009,35.5,560.0
Mannar,Yala,Roots and Tubers,Cassava,2010,57.0,584.0
Mannar,Yala,Roots and Tubers,Cassava,2011,62.0,941.0
Mannar,Yala,Roots and Tubers,Cassava,2012,78.0,618.0
Mannar,Yala,Roots and Tubers,Cassava,2013,101.0,756.0
Mannar,Yala,Roots and Tubers,Cassava,2014,76.0,402.0
Mannar,Yala,Roots and Tubers,Cassava,2015,78.0,762.0
Mannar,Yala,Roots and Tubers,Cassava,2016,34.0,744.0
Mannar,Yala,Roots and Tubers,Cassava,2017,40.0,619.0
Mannar,Yala,Roots and Tubers,Cassava,2018,25.0,536.0
Mannar,Yala,Roots and Tubers,Cassava,2019,44.0,1080.0
Mannar,Yala,Roots and Tubers,Cassava,2020,52.7,1037.7
Mannar,Yala,Roots and Tubers,Cassava,2021,52.2,1040.8
Mannar,Yala,Roots and Tubers,Cassava,2022,50.1,685.1
Mannar,Yala,Roots and Tubers,Cassava,2023,29.1,321.0
Mannar,Yala,Roots and Tubers,Cassava,2024,29.1,321.0
Mannar,Yala,Roots and Tubers,Cassava,2025,30.5,337.3
Mannar,Maha,Other,Chillies (Green),2001,248.0,624.0
Mannar,Maha,Other,Chillies (Green),2002,163.0,408.0
Mannar,Maha,Other,Chillies (Green),2003,114.0,288.0
Mannar,Maha,Other,Chillies (Green),2004,95.0,216.0
Mannar,Maha,Other,Chillies (Green),2005,114.0,260.0
Mannar,Maha,Other,Chillies (Green),2006,78.0,179.0
Mannar,Maha,Other,Chillies (Green),2007,36.0,83.0
Mannar,Maha,Other,Chillies (Green),2008,27.0,63.0
Mannar,Maha,Other,Chillies (Green),2009,34.0,79.0
Mannar,Maha,Other,Chillies (Green),2010,0.0,0.0
Mannar,Maha,Other,Chillies (Green),2011,597.0,597.0
Mannar,Maha,Other,Chillies (Green),2012,627.0,627.0
Mannar,Maha,Other,Chillies (Green),2013,86.0,969.0
Mannar,Maha,Other,Chillies (Green),2014,123.0,221.0
Mannar,Maha,Other,Chillies (Green),2015,124.0,359.0
Mannar,Maha,Other,Chillies (Green),2016,139.0,4337.0
Mannar,Maha,Other,Chillies (Green),2017,140.0,438.0
Mannar,Maha,Other,Chillies (Green),2018,136.0,346.0
Mannar,Maha,Other,Chillies (Green),2019,140.0,554.0
Mannar,Maha,Other,Chillies (Green),2020,147.0,573.0
Mannar,Maha,Other,Chillies (Green),2021,114.5,910.2
Mannar,Maha,Other,Chillies (Green),2022,119.0,713.5
Mannar,Maha,Other,Chillies (Green),2023,122.7,736.0
Mannar,Maha,Other,Chillies (Green),2024,313.7,36.4
Mannar,Maha,Other,Chillies (Green),2025,122.7,736.0
Mannar,Yala,Other,Chillies (Green),2001,45.0,226.0
Mannar,Yala,Other,Chillies (Green),2002,75.0,376.0
Mannar,Yala,Other,Chillies (Green),2003,41.0,207.0
Mannar,Yala,Other,Chillies (Green),2004,42.0,97.0
Mannar,Yala,Other,Chillies (Green),2005,45.0,102.0
Mannar,Yala,Other,Chillies (Green),2006,40.0,91.0
Mannar,Yala,Other,Chillies (Green),2007,17.0,40.0
Mannar,Yala,Other,Chillies (Green),2008,16.0,36.0
Mannar,Yala,Other,Chillies (Green),2009,62.8,240.5
Mannar,Yala,Other,Chillies (Green),2010,23.0,52.0
Mannar,Yala,Other,Chillies (Green),2011,70.0,148.0
Mannar,Yala,Other,Chillies (Green),2012,56.0,127.0
Mannar,Yala,Other,Chillies (Green),2013,97.0,224.0
Mannar,Yala,Other,Chillies (Green),2014,54.0,295.0
Mannar,Yala,Other,Chillies (Green),2015,78.0,255.0
Mannar,Yala,Other,Chillies (Green),2016,88.0,284.0
Mannar,Yala,Other,Chillies (Green),2017,70.0,223.0
Mannar,Yala,Other,Chillies (Green),2018,114.0,349.0
Mannar,Yala,Other,Chillies (Green),2019,82.0,257.0
Mannar,Yala,Other,Chillies (Green),2020,82.4,300.6
Mannar,Yala,Other,Chillies (Green),2021,84.3,674.5
Mannar,Yala,Other,Chillies (Green),2022,82.4,541.4
Mannar,Yala,Other,Chillies (Green),2023,61.0,404.1
Mannar,Yala,Other,Chillies (Green),2024,61.0,404.1
Mannar,Yala,Other,Chillies (Green),2025,64.6,427.7
Mannar,Maha,Minor Export,Cinamon,2001,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2002,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2003,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2004,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2005,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2006,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2007,0.0,0.0
Mannar,Maha,Minor Export,Cinamon,2008,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2001,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2002,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2003,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2004,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2005,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2006,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2007,0.0,0.0
Mannar,Yala,Minor Export,Cinamon,2008,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2001,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2002,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2003,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2004,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2005,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2006,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2007,0.0,0.0
Mannar,Maha,Minor Export,Cloves,2008,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2001,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2002,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2003,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2004,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2005,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2006,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2007,0.0,0.0
Mannar,Yala,Minor Export,Cloves,2008,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2019,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2020,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2021,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2022,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2023,0.0,0.0
Mannar,Maha,Roots and Tubers,Coco Yam,2025,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2019,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2020,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2021,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2022,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2023,0.0,0.0
Mannar,Yala,Roots and Tubers,Coco Yam,2025,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2001,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2002,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2003,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2004,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2005,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2006,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2007,0.0,0.0
Mannar,Maha,Minor Export,Cocoa,2008,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2001,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2002,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2003,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2004,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2005,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2006,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2007,0.0,0.0
Mannar,Yala,Minor Export,Cocoa,2008,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2013,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2014,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2015,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2016,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2017,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2018,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2019,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2020,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2021,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2022,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2023,2.0,32.4
Mannar,Maha,Up Country Vegetable,Coli Flower,2024,0.0,0.0
Mannar,Maha,Up Country Vegetable,Coli Flower,2025,2.0,32.4
Mannar,Yala,Up Country Vegetable,Coli Flower,2013,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2014,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2015,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2016,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2017,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2018,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2019,1.0,3.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2020,0.4,3.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2021,0.5,3.9
Mannar,Yala,Up Country Vegetable,Coli Flower,2022,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2023,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2024,0.0,0.0
Mannar,Yala,Up Country Vegetable,Coli Flower,2025,0.0,0.0
Mannar,Maha,Pulses,Cowpea,2001,14.0,17.0
Mannar,Maha,Pulses,Cowpea,2002,8.0,10.0
Mannar,Maha,Pulses,Cowpea,2003,3.0,4.0
Mannar,Maha,Pulses,Cowpea,2004,1.0,2.0
Mannar,Maha,Pulses,Cowpea,2005,1.0,2.0
Mannar,Maha,Pulses,Cowpea,2006,4.0,4.0
Mannar,Maha,Pulses,Cowpea,2007,3.0,3.0
Mannar,Maha,Pulses,Cowpea,2008,17.0,21.0
Mannar,Maha,Pulses,Cowpea,2009,20.0,25.0
Mannar,Maha,Pulses,Cowpea,2010,25.0,31.0
Mannar,Maha,Pulses,Cowpea,2011,64.0,80.0
Mannar,Maha,Pulses,Cowpea,2012,77.0,96.0
